timestamp,price,open,lastClose,dayHigh,dayLow,yearLow,yearHigh,50avg,200avg,targetLow,targetMean,targetHigh,forecastNowAvg,forecastNowGrowth,forecastFutureAvg,forecastFutureGrowth,forecastFutureYrAvg,forecastFutureYrGrowth,lastEarningDate,lastEarnExp,lastEarnActual,lastEarnSuprise%,nextEarningDate,nextEarnExepected,text
2023-02-03 10:43:22,225.9960021972656,220.0019989013672,227.6999969482422,226.5,219.71499633789065,118.56999969482422,339.9200134277344,274.26380035400393,248.4377500152588,194.0,303.63,365.0,1.24,0.699,1.1,1.1,4.44,4.44,2022-10-25 12:00:00-04:00,1.08,1.25,0.1574,2023-02-07 16:00:00-05:00,1.24,"[""Is It Time to Buy the S&P 500's 3 Worst-Performing January Stocks?"", 'Enphase Energy (ENPH) Gains But Lags Market: What You Should Know', 'Enphase Energy Demonstrates Bidirectional Electric Vehicle Charger Technology', ""Enphase Energy (ENPH) to Post Q4 Earnings: What's in Store?"", 'Is Enphase Energy (NASDAQ:ENPH) A Risky Investment?', ""Enphase's (ENPH) Energy System Demand Strengthens in Brazil"", 'Halliburton and Camping World have been highlighted as Zacks Bull and Bear of the Day', 'The Nasdaq 100 Is on a Tear. Here Are 5 Laggards.']"
2023-02-03 11:01:04,224.509994506836,220.0019989013672,227.6999969482422,226.69000244140625,219.71499633789065,118.56999969482422,339.9200134277344,274.26380035400393,248.4377500152588,194.0,303.63,365.0,1.24,0.699,1.1,1.1,4.44,4.44,2022-10-25 12:00:00-04:00,1.08,1.25,0.1574,2023-02-07 16:00:00-05:00,1.24,"[""Is It Time to Buy the S&P 500's 3 Worst-Performing January Stocks?"", 'Enphase Energy (ENPH) Gains But Lags Market: What You Should Know', 'Enphase Energy Demonstrates Bidirectional Electric Vehicle Charger Technology', ""Enphase Energy (ENPH) to Post Q4 Earnings: What's in Store?"", 'Is Enphase Energy (NASDAQ:ENPH) A Risky Investment?', ""Enphase's (ENPH) Energy System Demand Strengthens in Brazil"", 'Halliburton and Camping World have been highlighted as Zacks Bull and Bear of the Day', 'The Nasdaq 100 Is on a Tear. Here Are 5 Laggards.']"
2023-02-03 12:00:02,224.9499969482422,220.0019989013672,227.6999969482422,227.75,219.71499633789065,118.56999969482422,339.9200134277344,274.26380035400393,248.4377500152588,194.0,303.63,365.0,1.24,0.699,1.1,1.1,4.44,4.44,2022-10-25 12:00:00-04:00,1.08,1.25,0.1574,2023-02-07 16:00:00-05:00,1.24,"[""Is It Time to Buy the S&P 500's 3 Worst-Performing January Stocks?"", 'Enphase Energy (ENPH) Gains But Lags Market: What You Should Know', 'Enphase Energy Demonstrates Bidirectional Electric Vehicle Charger Technology', ""Enphase Energy (ENPH) to Post Q4 Earnings: What's in Store?"", 'Is Enphase Energy (NASDAQ:ENPH) A Risky Investment?', ""Enphase's (ENPH) Energy System Demand Strengthens in Brazil"", 'Halliburton and Camping World have been highlighted as Zacks Bull and Bear of the Day', 'The Nasdaq 100 Is on a Tear. Here Are 5 Laggards.']"
2023-02-03 12:30:02,224.7700042724609,220.0019989013672,227.6999969482422,227.75,219.71499633789065,118.56999969482422,339.9200134277344,274.26380035400393,248.4377500152588,194.0,303.63,365.0,1.24,0.699,1.1,1.1,4.44,4.44,2022-10-25 12:00:00-04:00,1.08,1.25,0.1574,2023-02-07 16:00:00-05:00,1.24,"[""Is It Time to Buy the S&P 500's 3 Worst-Performing January Stocks?"", 'Enphase Energy (ENPH) Gains But Lags Market: What You Should Know', 'Enphase Energy Demonstrates Bidirectional Electric Vehicle Charger Technology', ""Enphase Energy (ENPH) to Post Q4 Earnings: What's in Store?"", 'Is Enphase Energy (NASDAQ:ENPH) A Risky Investment?', ""Enphase's (ENPH) Energy System Demand Strengthens in Brazil"", 'Halliburton and Camping World have been highlighted as Zacks Bull and Bear of the Day', 'The Nasdaq 100 Is on a Tear. Here Are 5 Laggards.']"
2023-02-03 13:00:02,222.19000244140625,220.0019989013672,227.6999969482422,227.75,219.71499633789065,118.56999969482422,339.9200134277344,274.26380035400393,248.4377500152588,194.0,303.63,365.0,1.24,0.699,1.1,1.1,4.44,4.44,2022-10-25 12:00:00-04:00,1.08,1.25,0.1574,2023-02-07 16:00:00-05:00,1.24,"[""Is It Time to Buy the S&P 500's 3 Worst-Performing January Stocks?"", 'Enphase Energy (ENPH) Gains But Lags Market: What You Should Know', 'Enphase Energy Demonstrates Bidirectional Electric Vehicle Charger Technology', ""Enphase Energy (ENPH) to Post Q4 Earnings: What's in Store?"", 'Is Enphase Energy (NASDAQ:ENPH) A Risky Investment?', ""Enphase's (ENPH) Energy System Demand Strengthens in Brazil"", 'Halliburton and Camping World have been highlighted as Zacks Bull and Bear of the Day', 'The Nasdaq 100 Is on a Tear. Here Are 5 Laggards.']"
2023-02-03 13:30:01,222.6000061035156,220.0019989013672,227.6999969482422,227.75,219.71499633789065,118.56999969482422,339.9200134277344,274.26380035400393,248.4377500152588,194.0,303.63,365.0,1.24,0.699,1.1,1.1,4.44,4.44,2022-10-25 12:00:00-04:00,1.08,1.25,0.1574,2023-02-07 16:00:00-05:00,1.24,"[""Is It Time to Buy the S&P 500's 3 Worst-Performing January Stocks?"", 'Enphase Energy (ENPH) Gains But Lags Market: What You Should Know', 'Enphase Energy Demonstrates Bidirectional Electric Vehicle Charger Technology', ""Enphase Energy (ENPH) to Post Q4 Earnings: What's in Store?"", 'Is Enphase Energy (NASDAQ:ENPH) A Risky Investment?', ""Enphase's (ENPH) Energy System Demand Strengthens in Brazil"", 'Halliburton and Camping World have been highlighted as Zacks Bull and Bear of the Day', 'The Nasdaq 100 Is on a Tear. Here Are 5 Laggards.']"
2023-02-03 14:00:02,222.3000030517578,220.0019989013672,227.6999969482422,227.75,219.71499633789065,118.56999969482422,339.9200134277344,274.26380035400393,248.4377500152588,194.0,303.63,365.0,1.24,0.699,1.1,1.1,4.44,4.44,2022-10-25 12:00:00-04:00,1.08,1.25,0.1574,2023-02-07 16:00:00-05:00,1.24,"[""Is It Time to Buy the S&P 500's 3 Worst-Performing January Stocks?"", 'Enphase Energy (ENPH) Gains But Lags Market: What You Should Know', 'Enphase Energy Demonstrates Bidirectional Electric Vehicle Charger Technology', ""Enphase Energy (ENPH) to Post Q4 Earnings: What's in Store?"", 'Is Enphase Energy (NASDAQ:ENPH) A Risky Investment?', ""Enphase's (ENPH) Energy System Demand Strengthens in Brazil"", 'Halliburton and Camping World have been highlighted as Zacks Bull and Bear of the Day', 'The Nasdaq 100 Is on a Tear. Here Are 5 Laggards.']"
2023-02-03 14:30:01,222.22000122070312,220.0019989013672,227.6999969482422,227.75,219.71499633789065,118.56999969482422,339.9200134277344,274.26380035400393,248.4377500152588,194.0,303.63,365.0,1.24,0.699,1.1,1.1,4.44,4.44,2022-10-25 12:00:00-04:00,1.08,1.25,0.1574,2023-02-07 16:00:00-05:00,1.24,"[""Is It Time to Buy the S&P 500's 3 Worst-Performing January Stocks?"", 'Enphase Energy (ENPH) Gains But Lags Market: What You Should Know', 'Enphase Energy Demonstrates Bidirectional Electric Vehicle Charger Technology', ""Enphase Energy (ENPH) to Post Q4 Earnings: What's in Store?"", 'Is Enphase Energy (NASDAQ:ENPH) A Risky Investment?', ""Enphase's (ENPH) Energy System Demand Strengthens in Brazil"", 'Halliburton and Camping World have been highlighted as Zacks Bull and Bear of the Day', 'The Nasdaq 100 Is on a Tear. Here Are 5 Laggards.']"
2023-02-03 15:00:02,222.6725006103516,220.0019989013672,227.6999969482422,227.75,219.71499633789065,118.56999969482422,339.9200134277344,274.26380035400393,248.4377500152588,194.0,303.63,365.0,1.24,0.699,1.1,1.1,4.44,4.44,2022-10-25 12:00:00-04:00,1.08,1.25,0.1574,2023-02-07 16:00:00-05:00,1.24,"[""Is It Time to Buy the S&P 500's 3 Worst-Performing January Stocks?"", 'Enphase Energy (ENPH) Gains But Lags Market: What You Should Know', 'Enphase Energy Demonstrates Bidirectional Electric Vehicle Charger Technology', ""Enphase Energy (ENPH) to Post Q4 Earnings: What's in Store?"", 'Is Enphase Energy (NASDAQ:ENPH) A Risky Investment?', ""Enphase's (ENPH) Energy System Demand Strengthens in Brazil"", 'Halliburton and Camping World have been highlighted as Zacks Bull and Bear of the Day', 'The Nasdaq 100 Is on a Tear. Here Are 5 Laggards.']"
2023-02-03 15:30:01,222.72999572753903,220.0019989013672,227.6999969482422,227.75,219.71499633789065,118.56999969482422,339.9200134277344,274.26380035400393,248.4377500152588,194.0,303.63,365.0,1.24,0.699,1.1,1.1,4.44,4.44,2022-10-25 12:00:00-04:00,1.08,1.25,0.1574,2023-02-07 16:00:00-05:00,1.24,"[""Is It Time to Buy the S&P 500's 3 Worst-Performing January Stocks?"", 'Enphase Energy (ENPH) Gains But Lags Market: What You Should Know', 'Enphase Energy Demonstrates Bidirectional Electric Vehicle Charger Technology', ""Enphase Energy (ENPH) to Post Q4 Earnings: What's in Store?"", 'Is Enphase Energy (NASDAQ:ENPH) A Risky Investment?', ""Enphase's (ENPH) Energy System Demand Strengthens in Brazil"", 'Halliburton and Camping World have been highlighted as Zacks Bull and Bear of the Day', 'The Nasdaq 100 Is on a Tear. Here Are 5 Laggards.']"
