timestamp,price,open,lastClose,dayHigh,dayLow,yearLow,yearHigh,50avg,200avg,targetLow,targetMean,targetHigh,forecastNowAvg,forecastNowGrowth,forecastFutureAvg,forecastFutureGrowth,forecastFutureYrAvg,forecastFutureYrGrowth,positiveScore,negativeScore,neutralScore
2023-02-03 10:43:22,30.614999771118164,29.6200008392334,30.190000534057617,30.71999931335449,29.530000686645508,24.59000015258789,52.5099983215332,28.456800079345705,33.66815000534058,17.0,27.46,45.0,-0.15,-1.1719999,0.02,0.02,0.55,0.55,0.3588134538152608,0.11653755020080357,0.5246473895582318
2023-02-03 11:01:04,30.674999237060547,29.6200008392334,30.190000534057617,30.71999931335449,29.530000686645508,24.59000015258789,52.5099983215332,28.456800079345705,33.66815000534058,17.0,27.46,45.0,-0.15,-1.1719999,0.02,0.02,0.55,0.55,0.3588134538152608,0.11653755020080357,0.5246473895582318
2023-02-03 12:00:02,30.59499931335449,29.6200008392334,30.190000534057617,31.170000076293945,29.530000686645508,24.59000015258789,52.5099983215332,28.456800079345705,33.66815000534058,17.0,27.46,45.0,-0.15,-1.1719999,0.02,0.02,0.55,0.55,0.3588134538152608,0.11653755020080357,0.5246473895582318
2023-02-03 12:30:02,30.788000106811523,29.6200008392334,30.190000534057617,31.170000076293945,29.530000686645508,24.59000015258789,52.5099983215332,28.456800079345705,33.66815000534058,17.0,27.46,45.0,-0.15,-1.1719999,0.02,0.02,0.55,0.55,0.3588134538152608,0.11653755020080357,0.5246473895582318
2023-02-03 13:00:02,30.38500022888184,29.6200008392334,30.190000534057617,31.170000076293945,29.530000686645508,24.59000015258789,52.5099983215332,28.456800079345705,33.66815000534058,17.0,27.46,45.0,-0.15,-1.1719999,0.02,0.02,0.55,0.55,0.3588134538152608,0.11653755020080357,0.5246473895582318
2023-02-03 13:30:01,30.2549991607666,29.6200008392334,30.190000534057617,31.170000076293945,29.530000686645508,24.59000015258789,52.5099983215332,28.456800079345705,33.66815000534058,17.0,27.46,45.0,-0.15,-1.1719999,0.02,0.02,0.55,0.55,0.3588134538152608,0.11653755020080357,0.5246473895582318
2023-02-03 14:00:02,30.375,29.6200008392334,30.190000534057617,31.170000076293945,29.530000686645508,24.59000015258789,52.5099983215332,28.456800079345705,33.66815000534058,17.0,27.46,45.0,-0.15,-1.1719999,0.02,0.02,0.55,0.55,0.3588134538152608,0.11653755020080357,0.5246473895582318
2023-02-03 14:30:01,30.30500030517578,29.6200008392334,30.190000534057617,31.170000076293945,29.530000686645508,24.59000015258789,52.5099983215332,28.456800079345705,33.66815000534058,17.0,27.46,45.0,-0.15,-1.1719999,0.02,0.02,0.55,0.55,0.3588134538152608,0.11653755020080357,0.5246473895582318
2023-02-03 15:00:02,30.13999938964844,29.6200008392334,30.190000534057617,31.170000076293945,29.530000686645508,24.59000015258789,52.5099983215332,28.456800079345705,33.66815000534058,17.0,27.46,45.0,-0.15,-1.1719999,0.02,0.02,0.55,0.55,0.3588134538152608,0.11653755020080357,0.5246473895582318
2023-02-03 15:30:01,30.25,29.6200008392334,30.190000534057617,31.170000076293945,29.530000686645508,24.59000015258789,52.5099983215332,28.456800079345705,33.66815000534058,17.0,27.46,45.0,-0.15,-1.1719999,0.02,0.02,0.55,0.55,0.3588134538152608,0.11653755020080357,0.5246473895582318
